"","popsize","genotype","media","mat","sd.ls","medianLS","AvgLS","weibAIC","weibLogLik","weibScale","weibShape","LLogisAIC","LLogisLogLik","LLogisScale","LLogisShape"
"4578","50","BY4741+BY4742","YPD","mixed","10.4794453818036","26","26.24","382.255591070869","-189.127795535435","29.3081517716958","2.59371773236601","388.075431895812","-192.037715947906","24.9835945225508","3.91431687686518"
"4579","50","BY4741+BY4742","YPD","mixed","10.0027751251381","25.5","25.84","373.570093511225","-184.785046755613","29.0299914384649","2.7957556948857","376.112777097784","-186.056388548892","24.5346657251948","4.25509734070369"
"4580","50","BY4741+BY4742","YPD","mixed","9.63965026040142","26","25.66","373.686629899327","-184.843314949664","28.628278916602","2.84249274643833","381.57411073581","-188.787055367905","24.7266824333103","4.14067802713948"
"4581","110","BY4741+BY4742","YPD","mixed","9.65605766041631","25","25.7","812.167749909755","-404.083874954878","28.8160394298646","2.81458163367533","809.182440450008","-402.591220225004","24.3393021129498","4.60437515645984"
"4582","110","BY4741+BY4742","YPD","mixed","8.74773412816032","29","29.0090909090909","795.474703277459","-395.737351638729","32.1519537324193","3.47802481848927","789.275681516109","-392.637840758054","28.0401473651354","5.77929122375712"
"4583","50","BY4741+BY4742","YPD","mixed","9.43454356314591","26","27.64","369.354173160317","-182.677086580159","30.8563924281216","3.07917840681989","364.430206386729","-180.215103193365","26.3899964920715","5.28248042672448"
"4584","49","BY4741+BY4742","YPD","mixed","9.4961950847924","24","25.2244897959184","361.17397358964","-178.58698679482","28.3144037797297","2.90132133943969","364.151900392815","-180.075950196407","23.8351676295318","4.33022465056476"
"4585","50","BY4741+BY4742","YPD","mixed","9.4615009380119","24","24.52","367.711254541306","-181.855627270653","27.5668437507073","2.87537567376345","373.886016181211","-184.943008090605","23.1909132076146","4.05908788570621"
"4586","110","BY4741+BY4742","YPD","mixed","10.3600285630167","29","28.8090909090909","829.60989206463","-412.804946032315","32.1951012557383","3.02641039011725","845.10726300419","-420.553631502095","27.8835790302541","4.36194241892597"
"4587","50","BY4741+BY4742","YPD","mixed","9.47669536821992","26","26.78","369.713150009185","-182.856575004593","29.9230867414089","3.02398012013576","370.289049566052","-183.144524783026","25.7265589918461","4.82305241100636"
"4588","89","BY4741+BY4742","YPD","mixed","10.394602099599","25","26.3483146067416","671.404468482743","-333.702234241371","29.5708502425179","2.71187002444238","679.739597244055","-337.869798622027","24.8947055962971","4.02200284614666"
"4589","50","BY4741+BY4742","YPD","mixed","9.44855026132667","26","25.48","368.499181984728","-182.249590992364","28.5539606930702","2.97098470344314","374.872838610411","-185.436419305206","24.4396108835571","4.259115467158"
"4590","50","BY4741+BY4742","YPD","mixed","10.9511904114836","26.5","25.7","385.615626080298","-190.807813040149","28.8343307613198","2.55282936061772","400.832953484719","-198.41647674236","24.5654845349694","3.20892753677889"
"4591","50","BY4741+BY4742","YPD","mixed","9.45882591842677","27","25.8","368.651244849258","-182.325622424629","28.8778659902643","3.11637594082932","381.009170621111","-188.504585310556","25.0555462374826","4.04657619699361"
"4592","110","BY4741+BY4742","YPD","mixed","10.7813820310176","29","28.0181818181818","838.158789297541","-417.079394648771","31.4017506920876","2.85024594335836","860.002632244092","-428.001316122046","26.9221008858122","3.90699414442284"
"4593","50","BY4741+BY4742","YPD","mixed","10.5667170968131","29.5","28.24","379.730129588325","-187.865064794163","31.6545295143786","2.96083459114141","387.603227767155","-191.801613883577","27.0870368703922","4.13206624447705"
"4594","50","BY4741+BY4742","YPD","mixed","11.0967728347902","25","25.62","382.390368826008","-189.195184413004","28.9001904794913","2.47543876927933","385.07969193948","-190.53984596974","23.9289641447138","3.75447088364937"
"4595","50","BY4741+BY4742","YPD","mixed","11.132321026119","28","27.7","384.255562317639","-190.127781158819","31.1469398401844","2.68326313650403","387.755682464031","-191.877841232016","26.3524510785511","4.071593759477"
"4596","108","BY4741+BY4742","YPD","mixed","10.2328506419422","23","23.787037037037","809.465744228593","-402.732872114296","26.7595506399432","2.4700124941946","824.231223547093","-410.115611773546","22.4829658305427","3.5956691556182"
"4597","50","BY4741+BY4742","YPD","mixed","11.483457489727","29.5","28.74","387.535082809125","-191.767541404563","32.3128976706827","2.73970452700045","394.663038688637","-195.331519344319","27.3722591369913","3.88378144965217"
"4598","50","BY4741+BY4742","YPD","mixed","11.6430762468428","24.5","24.7","387.474049947825","-191.737024973912","27.8654903145088","2.26198030027443","394.828762931115","-195.414381465558","22.9597682474054","3.22978706618114"
"4599","150","BY4741+BY4742","YPD","mixed","8.12760644822209","27","26.68","1053.97388104053","-524.986940520263","29.5648153813696","3.78178431317201","1084.77779398574","-540.388896992871","26.2842840013038","5.1031958701869"
"4600","50","BY4741+BY4742","YPD","mixed","10.6760078145879","26","25.32","381.846350723519","-188.92317536176","28.403030389014","2.49818024742674","389.272242507781","-192.636121253891","24.100965910657","3.63085376421126"
"4601","50","BY4741+BY4742","YPD","mixed","10.2245203470153","30","28.5","377.4742428204","-186.7371214102","31.8172621335826","3.1340731095676","388.660453970465","-192.330226985232","27.7861383308711","4.22313741019614"
"4602","30","BY4741+BY4742","YPD","mixed","10.172308590923","26","27.2","227.255637794798","-111.627818897399","30.4354487195159","2.91458751552562","230.539824518066","-113.269912259033","26.2461529572239","4.33873749583198"
"4603","239","BY4741+BY4742","YPD","mixed","11.0325711401522","27","26.9707112970711","1831.727482171","-913.8637410855","30.2541730635784","2.61552816279847","1881.93509514317","-938.967547571587","25.7227213032179","3.57658183570575"
"4604","260","BY4741+BY4742","YPD","mixed","11.7414630375415","19","20.5538461538462","1984.82943106586","-990.414715532931","23.142399202587","1.81675339957021","2027.68541862551","-1011.84270931275","17.7440181066943","2.48474482039272"
"4605","616","BY4741+BY4742","YPD","mixed","9.94376318345063","25","25.5535714285714","4575.62107316695","-2285.81053658348","28.6668588905781","2.72787454850787","4627.27438912903","-2311.63719456452","24.2463139374811","4.09143494874862"
"4606","250","BY4741+BY4742","YPD","mixed","9.49617636008554","28","28.188","1837.7996281975","-916.899814098748","31.4164346005818","3.26899956035696","1871.07200600225","-933.536003001123","27.2753987875191","4.69233956568108"
"4607","90","BY4741+BY4742","YPD","mixed","8.17398968471289","28","27.5222222222222","635.466660693985","-315.733330346992","30.4516342401482","3.83781571483309","650.149549531911","-323.074774765956","27.0202268298769","5.35604960390885"
"4608","150","BY4741+BY4742","YPD","mixed","9.26155122515645","27","27.0466666666667","1098.01054880837","-547.005274404186","30.1080638647512","3.28727174998327","1133.26764627841","-564.633823139206","26.4697873431361","4.41144964650353"
"4609","149","BY4741+BY4742","YPD","mixed","12.3235891978144","26","25.3288590604027","1181.28115520691","-588.640577603453","28.3226663446782","2.07429206073587","1228.50802052321","-612.254010261604","23.6594690712612","2.64347080864751"
"4610","90","BY4741+BY4742","YPD","mixed","8.84250460222948","23","21.9666666666667","647.123717211577","-321.561858605789","24.7361152596994","2.7494050897672","663.629101855399","-329.814550927699","20.893473210861","3.71655005851091"
"4611","88","BY4741+BY4742","YPD","mixed","11.0150225148719","27","27.6590909090909","671.694642595431","-333.847321297716","31.1002302169212","2.66388692253859","670.532007863486","-333.266003931743","26.110889804323","4.30617687286963"
"4612","170","BY4741+BY4742","YPD","mixed","8.37599914296092","27","26.3941176470588","1207.06398243655","-601.531991218274","29.3322757159365","3.48291834575645","1227.7819509294","-611.890975464699","25.8218534611145","5.06093180961921"
"4613","120","BY4741+BY4742","YPD","mixed","9.04069541957187","28","28.3833333333333","871.879230475802","-433.939615237901","31.5116695936981","3.52954564882578","892.132021290391","-444.066010645196","27.7581329357314","4.95326316863512"
"4614","90","BY4741+BY4742","YPD","mixed","8.74374397364505","26","26.5444444444444","649.355328642113","-322.677664321057","29.5404525804846","3.29297864432208","655.312203983889","-325.656101991945","25.8041059554836","5.07055334148092"
"4615","130","BY4741+BY4742","YPD","mixed","7.87031135564687","25","25.4923076923077","908.245030781826","-452.122515390913","28.2673846890756","3.60099463553728","925.0102388669","-460.50511943345","24.9751574279361","5.22071204485142"
"4616","250","BY4741+BY4742","YPD","mixed","12.0484803821093","27","28.472","1939.96688177492","-967.983440887461","32.1264408694669","2.51689588446435","1940.80347955864","-968.401739779322","26.4506160948538","3.94687065473403"
"4617","90","BY4741+BY4742","YPD","mixed","9.02254078390635","26","26.8222222222222","658.981115042599","-327.4905575213","29.76449645368","3.24790544838313","676.692970268674","-336.346485134337","26.1303258563702","4.54633090638783"
"4618","90","BY4741+BY4742","YPD","mixed","8.7587231353262","27","27.1222222222222","648.039117053916","-322.019558526958","30.1821724305474","3.45228750482175","659.006361047285","-327.503180523642","26.3452618443085","4.95968742757525"
"4619","110","BY4741+BY4742","YPD","mixed","8.34615971480222","27","27.4181818181818","784.109174465389","-390.054587232695","30.3693682236829","3.55030052677914","789.907638530197","-392.953819265098","26.7830802865764","5.50855914781294"
"4620","170","BY4741+BY4742","YPD","mixed","9.91222178018437","29","28.8588235294118","1267.31003462801","-631.655017314003","32.1480770541971","3.21341606782029","1297.41712191848","-646.70856095924","28.1057187548128","4.52463267494895"
"4621","90","BY4741+BY4742","YPD","mixed","9.37897481281008","26","26.3","660.799315318157","-328.399657659079","29.3956994269532","3.08610401866139","673.349164078369","-334.674582039184","25.4407397840713","4.44187317006971"
"4622","110","BY4741+BY4742","YPD","mixed","8.33622079527786","29","28.2909090909091","782.043696101017","-389.021848050509","31.2589889058946","3.78675615273373","797.467047730983","-396.733523865491","27.8965728561412","5.48751311126195"
"4623","170","BY4741+BY4742","YPD","mixed","10.8621412289644","28","28.6294117647059","1293.13388915578","-644.566944577892","32.1124930319956","2.80128265332456","1298.74045892564","-647.370229462818","27.369642842475","4.39672387293196"
"4624","180","BY4741+BY4742","YPD","mixed","9.74450138604176","27","26.8333333333333","1337.20215938517","-666.601079692585","29.9593095749882","2.95204225042259","1363.94458684894","-679.972293424472","25.8861807124968","4.24561760822288"
"4625","90","BY4741+BY4742","YPD","mixed","11.8133845671482","25","26.5111111111111","700.286978577607","-348.143489288804","29.8766496805551","2.41135109153496","717.23162164373","-356.615810821865","24.6959828001455","3.29209743299491"
"4626","470","BY4741+BY4742","YPD","mixed","9.53408943300396","24","25.4085106382979","3444.87537381718","-1720.43768690859","28.5106804363284","2.82289471375182","3436.8488764983","-1716.42443824915","23.9527253348869","4.52168687516383"
"4627","344","BY4741+BY4742","YPD","mixed","10.4915913012797","25","26.5901162790698","2581.31126707709","-1288.65563353855","29.9267084283659","2.72551556671812","2595.46595739024","-1295.73297869512","24.9232510961652","4.13355507623861"
"4628","247","BY4741+BY4742","YPD","mixed","9.6877469346673","24","24.5141700404858","1829.27568285528","-912.637841427642","27.4740843372355","2.72995569186759","1880.41039146786","-938.205195733929","23.3755141705733","3.70977059638549"
"4629","130","BY4741+BY4742","YPD","mixed","9.85492863323373","28","27.6769230769231","965.630916476869","-480.815458238434","30.9554754173191","3.06156163859406","978.799964036755","-487.399982018377","26.5150954725724","4.47461703203438"
"4630","406","BY4741+BY4742","YPD","mixed","10.3051147560626","28","27.423645320197","3051.68260874271","-1523.84130437135","30.6951991546346","2.89854714449025","3128.80908294027","-1562.40454147013","26.4336405840258","4.01246150277986"
"4631","210","BY4741+BY4742","YPD","mixed","11.3220991591169","27","27.4380952380952","1617.15242870309","-806.576214351543","30.8285426307821","2.6122901971246","1658.24158968515","-827.120794842576","26.0708724806686","3.59352252341139"
"4632","190","BY4741+BY4742","YPD","mixed","11.6861408060818","29","28.9842105263158","1482.7619089226","-739.380954461298","32.4339479559787","2.60655123130263","1518.10243227416","-757.051216137079","27.7194897927668","3.69478920261627"
"4633","80","BY4741+BY4742","YPD","mixed","8.96751344957756","20","21.8375","580.309357487239","-288.15467874362","24.5428622139431","2.66032300654095","596.957465902337","-296.478732951169","20.7363643413452","3.59903715517005"
"4634","217","BY4741+BY4742","YPD","mixed","9.70745055859156","20","19.8433179723502","1598.51559179302","-797.257795896511","22.3310603831165","2.128582455604","1646.77086938595","-821.385434692977","18.2999142496689","2.87284305509583"
"4635","1788","BY4741+BY4742","YPD","mixed","9.79483191565595","26","26.1096196868009","13203.492279291","-6599.74613964551","29.2859124154825","2.88421817040001","13392.3559514081","-6694.17797570405","24.8567793086424","4.19645347386975"
"4636","70","BY4741+BY4742","YPD","mixed","8.50391457782814","26","25.8714285714286","502.431470482456","-249.215735241228","28.8157820728003","3.14384635124984","493.424408480252","-244.712204240126","24.7879121300283","5.52929109323599"
"4637","130","BY4741+BY4742","YPD","mixed","8.31930243968123","29.5","28.8076923076923","922.081636157525","-459.040818078762","31.8590917391453","3.85748843036274","934.418050420741","-465.209025210371","28.1560078283654","5.63361002366148"
"4638","228","BY4741+BY4742","YPD","mixed","10.614856009219","29","29.3157894736842","1722.85872314747","-859.429361573733","32.8331811171036","3.04111474074502","1753.70493038467","-874.852465192334","28.1074840668084","4.31272331169454"
"4639","150","BY4741+BY4742","YPD","mixed","8.57523879305654","29","28.2866666666667","1073.5373337495","-534.768666874752","31.3651914381867","3.62156478517715","1085.45011340831","-540.725056704155","27.5542223080423","5.38122166499613"
"4640","680","BY4741+BY4742","YPD","mixed","11.6201391399059","28","28.7926470588235","5262.88235990829","-2629.44117995414","32.3443549011187","2.68600983833471","5394.98061648625","-2695.49030824312","27.4162520603487","3.68459286133633"
"4641","490","BY4741+BY4742","YPD","mixed","8.93722712198011","26","25.7714285714286","3541.99976674293","-1768.99988337146","28.744401471913","3.16730880223301","3624.98489772997","-1810.49244886499","25.0448197909834","4.45859551800569"
"4642","160","BY4741+BY4742","YPD","mixed","12.8559248387317","30","31.04375","1268.13469262383","-632.067346311916","34.9824399374952","2.63788384616947","1292.9295177743","-644.464758887148","29.1160155340948","3.65404644473607"
"4643","589","BY4741+BY4742","YPD","mixed","11.141847801779","26","26.741935483871","4498.24146295355","-2247.12073147678","30.099863735672","2.57648088947927","4580.67108166865","-2288.33554083433","25.1562068938985","3.66691734018775"
"4644","609","BY4741+BY4742","YPD","mixed","10.6931928751752","26","26.6206896551724","4595.38959512276","-2295.69479756138","29.9587629965223","2.68599009154142","4657.9238493177","-2326.96192465885","25.1155625986658","3.91707434660421"
"4645","240","BY4741+BY4742","YPD","mixed","10.9330120798468","29","29.525","1835.25872852526","-915.629364262632","33.0172952857808","2.94254611580448","1880.29511646464","-938.147558232321","28.3542287787773","4.05279801311432"
"4646","559","BY4741+BY4742","YPD","mixed","12.9890984740971","26","27.3023255813953","4428.24679214895","-2212.12339607448","30.7853427549111","2.21290730849166","4521.59221954803","-2258.79610977401","25.0774115705912","3.08904728339855"
"4647","1238","BY4741+BY4742","YPD","mixed","12.0654500099445","27","27.8990306946688","9631.75336214988","-4813.87668107494","31.4590478782235","2.48672237100038","9826.29807840879","-4911.14903920439","26.1018379009386","3.4695524677241"
"4648","1076","BY4741+BY4742","YPD","mixed","11.9382629564448","31","31.0399628252788","8382.93928072169","-4189.46964036085","34.8195945168059","2.86072360651373","8607.06537348612","-4301.53268674306","29.7335211728833","3.84507199505279"
"4649","100","BY4741+BY4742","YPD","mixed","9.53735876022351","27.5","28.22","736.700168970572","-366.350084485286","31.5004766108773","3.21893057201694","741.883618618583","-368.941809309291","27.1572497324793","4.89123145549477"
"4650","220","BY4741+BY4742","YPD","mixed","11.1382301195074","23","22.3681818181818","1673.73356433387","-834.866782166936","25.2353521627481","2.11220475521016","1714.77808486746","-855.38904243373","20.3345854629421","2.88129848306138"
"4651","90","BY4741+BY4742","YPD","mixed","10.7574321780882","29","30.0888888888889","684.730244094178","-340.365122047089","33.6493571959573","3.12623932044836","701.301671312179","-348.650835656089","29.0917648245167","4.28166065163499"
"4652","130","BY4741+BY4742","YPD","mixed","9.97105231744539","28","27.3461538461538","966.57014350948","-481.28507175474","30.6407419910221","3.0595273428608","989.21783954568","-492.60891977284","26.3798941234732","4.20937238466072"
"4653","88","BY4741+BY4742","YPD","mixed","13.3023477473109","13","15.6136363636364","662.602964236909","-329.301482118455","16.1585140763794","1.09532306982027","675.524583541521","-335.76229177076","9.79233635479044","1.46573144005455"
"4654","109","BY4741+BY4742","YPD","mixed","12.3367353491827","30","31.5412844036697","858.375171356008","-427.187585678004","35.412932645157","2.78266307104119","874.278989932186","-435.139494966093","30.0031824523154","3.94546862970911"
"4655","606","BY4741+BY4742","YPD","mixed","9.86364279284862","21","21.3366336633663","4492.78235795494","-2244.39117897747","23.9631359794556","2.23713358808478","4601.3053098837","-2298.65265494185","19.8566778198339","3.17282831137789"
"4656","174","BY4741+BY4742","YPD","mixed","9.13547007552234","20","21.5919540229885","1262.22641327201","-629.113206636005","24.289324564345","2.50427173003489","1277.63649963972","-636.818249819859","20.2594840797329","3.77372614540885"
"4657","215","BY4741+BY4742","YPD","mixed","8.72979892455741","19","19.9255813953488","1537.90952071077","-766.954760355383","22.4176344073084","2.39009679661344","1553.93725828899","-774.968629144493","18.6544027533231","3.66525333445922"
"4658","248","BY4741+BY4742","YPD","mixed","10.4122600491599","23","24.6733870967742","1866.45187237134","-931.225936185669","27.7111832583689","2.47679886696093","1885.00029492529","-940.500147462644","23.0230207425922","3.77689943660707"
"4659","758","BY4741+BY4742","YPD","mixed","10.7695710212915","27","28.155672823219","5756.933344517","-2876.4666722585","31.5574930122046","2.8041662301365","5850.71263840797","-2923.35631920398","26.7673686693812","4.06388604229636"
"4660","360","BY4741+BY4742","YPD","mixed","10.0920492652395","19","20.4888888888889","2657.64892093139","-1326.82446046569","23.1290819847538","2.13439151007117","2689.28650441718","-1342.64325220859","18.4903364425018","3.16068911027978"
"4661","569","BY4741+BY4742","YPD","mixed","10.7059460175501","28","28.4463971880492","4310.60743123862","-2153.30371561931","31.8830888185104","2.87494013994611","4384.01652616647","-2190.00826308323","27.1839973500062","4.1432896782754"
"4662","600","BY4741+BY4742","YPD","mixed","12.7421633472042","25","26.6766666666667","4706.46985924512","-2351.23492962256","30.1711688962288","2.2311099034006","4769.61937483099","-2382.80968741549","24.2994635063682","3.22279250259659"
"4663","600","BY4741+BY4742","YPD","mixed","12.6032629529725","28","29.35","4718.38527902843","-2357.19263951421","33.0934231969669","2.49361191441013","4785.58050286625","-2390.79025143313","27.4549683898316","3.62244734516306"
"4664","440","BY4741+BY4742","YPD","mixed","11.6531097953403","25","26.4954545454545","3385.58661091837","-1690.79330545919","29.9218410632641","2.44357169280143","3430.25854362135","-1713.12927181068","24.4612130640029","3.53102363146612"
"4665","80","BY4741+BY4742","YPD","mixed","9.63215047561084","24","22.8625","597.547136467316","-296.773568233658","25.5554671842657","2.49382210343535","620.365676389397","-308.182838194698","21.9853439786579","3.28614992480195"
"4666","119","BY4741+BY4742","YPD","mixed","9.82005163141129","22","22.4285714285714","882.503459039822","-439.251729519911","25.244762871695","2.44628013014609","906.759369506046","-451.379684753023","21.0975822334956","3.32479947200538"
"4667","1599","BY4741+BY4742","YPD","mixed","11.5107822062177","28","28.8774233896185","12284.1381686963","-6140.06908434817","32.4907875275157","2.64906027386692","12255.6531351847","-6125.82656759234","27.0753916613662","4.24903815269683"
"4668","220","BY4741+BY4742","YPD","mixed","9.00617379685245","24","24.1454545454545","1589.47730502537","-792.738652512686","27.0768642949655","2.87965382925531","1605.85742356798","-800.92871178399","23.0631295932863","4.31211706802701"
"4669","150","BY4741+BY4742","YPD","mixed","12.0805573452474","25","25.92","1174.79579700546","-585.397898502732","29.1458169442121","2.24641163191646","1207.42891317241","-601.714456586203","24.0412588047453","3.03716958020474"
"4670","130","BY4741+BY4742","YPD","mixed","11.3331956566754","26","28.1769230769231","997.77685953552","-496.88842976776","31.7086456559017","2.65238405416567","999.125458960089","-497.562729480044","26.443255609996","4.1858553706706"
"4671","370","BY4741+BY4742","YPD","mixed","11.9393790945512","29","30.4972972972973","2882.28530831851","-1439.14265415925","34.2502989743728","2.77189693048962","2935.04512892755","-1465.52256446378","28.8423572456735","3.91479938292774"
"4672","130","BY4741+BY4742","YPD","mixed","11.053402112957","27.5","27.8461538461538","996.88464617547","-496.442323087735","31.2313725033153","2.7160147486872","1019.19910152613","-507.599550763063","26.6690658424967","3.84615030469066"
"4673","120","BY4741+BY4742","YPD","mixed","11.0783307300652","25","25.9","914.276730621348","-455.138365310674","29.2228156069449","2.52608748007156","926.335807388794","-461.167903694397","24.1445906021595","3.67187386507173"
"4674","130","BY4741+BY4742","YPD","mixed","13.135811842928","28","29.0923076923077","1034.89762179886","-515.448810899429","32.8296729306788","2.37105918017564","1052.66111402356","-524.330557011778","26.9398327825181","3.37204300295578"
"4675","130","BY4741+BY4742","YPD","mixed","10.7371950889446","24","26.9153846153846","983.237106472041","-489.618553236021","30.294791651181","2.67249563070051","979.163250068416","-487.581625034208","25.0225228109278","4.31773291451953"
"4676","190","BY4741+BY4742","YPD","mixed","11.740553713678","28.5","29.7473684210526","1476.34258501971","-736.171292509857","33.3959243482882","2.7361368761118","1502.55645245352","-749.278226226761","28.128042147733","3.90568656333296"
"4677","130","BY4741+BY4742","YPD","mixed","11.2165862363668","24","25.9538461538462","994.454745746734","-495.227372873367","29.2550919420305","2.47135328717557","1005.48211291882","-500.741056459408","24.2482736167871","3.6982963746957"
"4678","190","BY4741+BY4742","YPD","mixed","11.2199609788302","26","26.9631578947368","1452.62293559982","-724.311467799912","30.375817297844","2.57891024532721","1469.85820896854","-732.929104484271","25.3353543108129","3.80900778112194"
"4679","150","BY4741+BY4742","YPD","mixed","9.3541052012649","25","25.1933333333333","1099.09328484214","-547.546642421068","28.2012028702197","2.9241529497281","1120.05024748155","-558.025123740774","24.2442602499119","4.21922403990999"
"4680","110","BY4741+BY4742","YPD","mixed","12.0891910585603","29","29.7909090909091","865.637245051168","-430.818622525584","33.3883146302182","2.62194714179787","884.833101842329","-440.416550921164","28.2199749452567","3.69498092511305"
"4681","110","BY4741+BY4742","YPD","mixed","11.961939223707","25","27.4090909090909","854.155595977661","-425.07779798883","30.9407042487741","2.45701005635124","859.06967626125","-427.534838130625","25.318329041805","3.75224397755261"
"4682","110","BY4741+BY4742","YPD","mixed","10.424677209028","27","28.3636363636364","829.617346038622","-412.808673019311","31.7702231625928","2.94484964988113","837.575136572145","-416.787568286072","27.0132394373077","4.42936389696417"
"4683","110","BY4741+BY4742","YPD","mixed","10.4761375459455","26","27.2909090909091","830.241366170589","-413.120683085294","30.6168305450403","2.79794203027957","838.584202022786","-417.292101011393","25.9860025825029","4.23522060025574"
"4684","156","BY4741+BY4742","YPD","mixed","9.76001532222963","16","19.4871794871795","1129.44653462241","-562.723267311203","22.1180259311448","2.14377134906331","1104.98729162928","-550.493645814641","17.0942294212778","3.75285486188085"
"4685","120","BY4741+BY4742","YPD","mixed","11.9612352396976","28.5","30.5666666666667","934.013068529357","-465.006534264678","34.383493148519","2.73666309731461","934.808219391996","-465.404109695998","28.7163358687339","4.27754360334846"
"4686","170","BY4741+BY4742","YPD","mixed","8.87089791366352","27","27.7352941176471","1227.45730146477","-611.728650732385","30.8401490360828","3.43339292230616","1242.69205878362","-619.346029391808","26.8721890541078","5.08688501116813"
"4687","160","BY4741+BY4742","YPD","mixed","10.6541525698261","26.5","27.93125","1206.65450852542","-601.327254262708","31.41962296195","2.83994274288993","1209.69811959877","-602.849059799384","26.1794334058513","4.33391898318831"
"4688","390","BY4741+BY4742","YPD","mixed","10.4573057503731","28","28.3948717948718","2929.87116996815","-1462.93558498407","31.8513595735102","2.9666750516435","2968.09413723162","-1482.04706861581","27.0464794189722","4.31096791558337"
"4689","190","BY4741+BY4742","YPD","mixed","8.4019878699677","29","28.7842105263158","1352.67919294139","-674.339596470694","31.849897926115","3.71019681153281","1361.14796229585","-678.573981147925","28.1246201228038","5.70004555818504"
"4690","1466","BY4741+BY4742","YPD","mixed","10.4911013013366","26","27.6807639836289","11028.0321536105","-5512.01607680523","31.0565874177076","2.81899736123316","11107.9867894132","-5551.99339470659","26.2227110100129","4.29273559164812"
"4691","210","BY4741+BY4742","YPD","mixed","8.81055649055575","27","26.8428571428571","1517.04296693419","-756.521483467095","29.8214066203232","3.34866841987535","1552.11202698065","-774.056013490327","26.2341297496268","4.75037727210429"
"4692","170","BY4741+BY4742","YPD","mixed","11.7635008084519","30","30.3411764705882","1319.20464587295","-657.602322936475","34.0872410421094","2.85301138600089","1350.44884033033","-673.224420165167","28.9830682834052","3.89035320265019"
"4693","530","BY4741+BY4742","YPD","mixed","10.2247387750919","29","29.0320754716981","3964.04223835118","-1980.02111917559","32.4652811611756","3.09520706262012","4021.14384306306","-2008.57192153153","27.975384150313","4.51560216945316"
"4694","145","BY4741+BY4742","YPD","mixed","9.7433639859369","28","28.3862068965517","1072.47891916755","-534.239459583775","31.7043107703314","3.21922024495835","1090.09700439835","-543.048502199177","27.3912557096566","4.6219075266303"
"4695","170","BY4741+BY4742","YPD","mixed","10.1625853657275","29","28.9235294117647","1270.24812394197","-633.124061970984","32.3468405085847","3.15718640523995","1295.17620470853","-645.588102354264","27.9648799363006","4.44837508446416"
"4696","130","BY4741+BY4742","YPD","mixed","8.59028656424301","26","25.7","932.054166744677","-464.027083372339","28.6042835666076","3.25739926991204","950.999837343386","-473.499918671693","25.1087842224068","4.68089340853642"
"4697","390","BY4741+BY4742","YPD","mixed","11.4401872991365","28","28.4974358974359","3007.55457751252","-1501.77728875626","32.000716917013","2.67193471008547","3066.29002897779","-1531.1450144889","27.0603174166032","3.79996069925648"
"4698","270","BY4741+BY4742","YPD","mixed","10.0819477202276","29","29.0925925925926","2012.86687008331","-1004.43343504165","32.5087658525909","3.18575667235885","2048.83420503814","-1022.41710251907","28.0712408243888","4.52804883301388"
"4699","324","BY4741+BY4742","YPD","mixed","9.13846188840837","24","25.4506172839506","2349.96288234672","-1172.98144117336","28.502030978036","3.00596473551489","2369.3040301921","-1182.65201509605","24.2755564490893","4.52121680253678"
"4700","290","BY4741+BY4742","YPD","mixed","10.1781699621097","28","28.2034482758621","2172.8877441941","-1084.44387209705","31.5152009225236","3.03267611862734","2223.87014575007","-1109.93507287504","27.3414952491027","4.25881354057275"
"4701","489","BY4741+BY4742","YPD","mixed","9.69924288876406","28","27.9775051124744","3606.4212233119","-1801.21061165595","31.2538339283685","3.1911961506924","3679.89226515331","-1837.94613257666","27.0311241118943","4.48345013186132"
"4702","395","BY4741+BY4742","YPD","mixed","10.4726371693565","30","29.5772151898734","2980.42360077203","-1488.21180038601","33.0197629494724","3.12848359643988","3060.87979341108","-1528.43989670554","28.7671115821432","4.27832619328549"
"4703","240","BY4741+BY4742","YPD","mixed","12.2624364048498","28","28.9291666666667","1883.80803606692","-939.904018033461","32.5323325646811","2.51373047795269","1921.47665385722","-958.738326928611","27.2722078719911","3.57202684975055"
"4704","300","BY4741+BY4742","YPD","mixed","11.0708929687707","26","27.1433333333333","2284.75597598951","-1140.37798799476","30.5570842593514","2.62017893265228","2302.56645274122","-1149.28322637061","25.5382709722604","3.97604929872368"
"4705","350","BY4741+BY4742","YPD","mixed","9.54293183967079","29","29.5514285714286","2577.16259533863","-1286.58129766931","32.8430018994213","3.42092411353323","2626.87760882416","-1311.43880441208","28.8227187754586","4.91037302401884"
"4706","867","BY4741+BY4742","YPD","mixed","11.5231574518101","29","29.7266435986159","6681.9793036968","-3338.9896518484","33.3933658921778","2.83599866411988","6836.67770964553","-3416.33885482276","28.3284313101298","3.87907951320803"
"4707","810","BY4741+BY4742","YPD","mixed","9.6667334439249","27","27.1333333333333","5968.63586007047","-2982.31793003524","30.3529585806806","3.04402898279916","6045.14416846719","-3020.57208423359","26.0344244014224","4.49345067981951"
"4708","170","BY4741+BY4742","YPD","mixed","11.298082843938","29","28.4647058823529","1309.27966463502","-652.639832317511","31.9472697149157","2.72860741537699","1339.498891055","-667.749445527501","27.0927139051842","3.783898711969"
